company_name,website,source,search_term,target_city,extracted_email,art_affinity_score,score_details,art_category
Raumausstattung Mainz - E&A Raumausstattung,https://ea-raumausstattung.de/,Google,Raumausstatter,"Mainz, Rheinland-Pfalz, Deutschland",info@ea-raumausstattung.de,1.0,M:1/T:0,Modern/Abstract
Lohnt sich ein Innenarchitekt? Alle Vorteile und Kosten im Überblick,"https://farbmut.de/innenarchitekt/#:~:text=Die%20Kosten%20f%C3%BCr%20einen%20Innenarchitekten,oder%20mehr%20f%C3%BCr%20erfahrene%20Innenarchitekten.",Google,Innenarchitekt,"Lübeck, Schleswig-Holstein, Deutschland",hallo@farbmut.de,1.0,M:1/T:0,Modern/Abstract
Ihr Partner für professionelle Raumgestaltung in Lübeck,https://www.heinrich-schmid.com/standorte/luebeck-188/,Google,Raumausstatter,"Lübeck, Schleswig-Holstein, Deutschland",luebeck@heinrich-schmid.de,1.0,M:1/T:0,Modern/Abstract
Helmbold Lübeck: Home,https://www.helmbold-luebeck.de/,Google,Raumausstatter,"Lübeck, Schleswig-Holstein, Deutschland",info@helmbold-luebeck.de,1.0,M:1/T:0,Modern/Abstract
Lohnt sich ein Innenarchitekt? Alle Vorteile und Kosten im Überblick,"https://farbmut.de/innenarchitekt/#:~:text=Die%20Kosten%20f%C3%BCr%20einen%20Innenarchitekten,oder%20mehr%20f%C3%BCr%20erfahrene%20Innenarchitekten.",Google,Innenarchitekt,"Erfurt, Thüringen, Deutschland",hallo@farbmut.de,1.0,M:1/T:0,Modern/Abstract
Aus Erfurt: 20 bekannte Persönlichkeiten | MDR.DE,https://www.mdr.de/kultur/persoenlichkeiten-erfurt-musik-literatur-kunst-film-100.html,Google,Innenarchitekt,"Erfurt, Thüringen, Deutschland",,2.0,M:2/T:0,Modern/Abstract
"Innenarchitektur + Design, Albrecht von Kirchbach Freier ...",https://architekten-thueringen.de/aft/bueros/b/innenarchitektur_design_albrecht-96.html,Google,Innenarchitekt,"Erfurt, Thüringen, Deutschland",info@kirchbach.de,1.0,M:1/T:0,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,in%20Germany%20is%20relatively%20low.",Google,Innenarchitekt,"Oberhausen, Nordrhein-Westfalen, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
What is the 70/30 rule in interior design? - Group 3 Designs,"https://www.group3designs.com/2025/05/what-is-the-70-30-rule-in-interior-design/#:~:text=The%2070%2F30%20rule%20suggests,the%20space%20from%20feeling%20monotonous.",Google,Innenarchitekt,"Oberhausen, Nordrhein-Westfalen, Deutschland",info@group3designs.net,2.0,M:2/T:0,Modern/Abstract
Start - Hülskemper Einrichtungshaus plus Innenarchitektur,https://huelskemper.de/,Google,Innenarchitekt,"Oberhausen, Nordrhein-Westfalen, Deutschland","mail@huelskemper.de,rumberg@huelskemper.de,schranz@huelskemper.de,schroeer@huelskemper.de,mode@huelskemper.de,stephan@huelskemper.de",1.0,M:1/T:0,Modern/Abstract
Innenarchitekt Oberhausen,https://beyer-designs.de/innenarchitekt-oberhausen/,Google,Innenarchitekt,"Oberhausen, Nordrhein-Westfalen, Deutschland",info@beyer-designs.de,5.0,M:6/T:1,Modern/Abstract
Caroline Olk Innenarchitektur,https://www.olk-innenarchitektur.de/,Google,Innenarchitekt,"Oberhausen, Nordrhein-Westfalen, Deutschland",info@olk-innenarchitektur.de,4.0,M:5/T:1,Modern/Abstract
INNENARCHITEKTURBÜRO - DOTZAUER,https://www.innenarchitektur-dotzauer.de/,Google,Innenarchitekt,"Oberhausen, Nordrhein-Westfalen, Deutschland",info@innenarchitektur-dotzauer.de,5.0,M:6/T:1,Modern/Abstract
Maler & Raumausstatter Ludwig,https://www.jab.de/de/it/retailer/jab-anstoetz-oberhausen-ludwig,Google,Raumausstatter,"Oberhausen, Nordrhein-Westfalen, Deutschland",maler-ludwig@styled-by.de,1.0,M:1/T:0,Modern/Abstract
Zink Raumausstattung: Start,https://www.zink-raumausstattung.de/,Google,Raumausstatter,"Oberhausen, Nordrhein-Westfalen, Deutschland","info@zink-raumausstattung.de,8c4075d5481d476e945486754f783364@sentry.io",2.0,M:3/T:1,Modern/Abstract
Raumgestaltung durch den Malermeister in Oberhausen ...,https://www.overdreef.de/leistungen/innenraumgestaltung,Google,Raumausstatter,"Oberhausen, Nordrhein-Westfalen, Deutschland",,3.0,M:3/T:0,Modern/Abstract
PLANUNGSBÜRO FÜR INTERIOR DESIGN ...,https://www.die-innendesigner.de/,Google,Innenarchitekt,"Rostock, Mecklenburg-Vorpommern, Deutschland","info@die-innendesigner.de,dpo-google@google.com,privacy@fontawesome.com",10.0,M:10/T:0,Modern/Abstract
WohnRaum Manufaktur EIKBOOM - Rostock,https://www.wohn-raum-manufaktur.de/,Google,Raumausstatter,"Rostock, Mecklenburg-Vorpommern, Deutschland",info@eikboomgmbh.de,3.0,M:4/T:1,Modern/Abstract
Raumausstatter in Rostock (13 Treffer),https://www.gelbeseiten.de/branchen/raumausstatter/rostock,Google,Raumausstatter,"Rostock, Mecklenburg-Vorpommern, Deutschland",,2.0,M:2/T:0,Modern/Abstract
Was gute Innenarchitekten können und kosten - Wohnglück,"https://wohnglueck.de/artikel/innenarchitekt-finden-81778#:~:text=Stundenhonorare%20von%20Innenarchitekten%20liegen%20meist,etwa%20zwei%20bis%20f%C3%BCnf%20Stunden.",Google,Innenarchitekt,"Kassel, Hessen, Deutschland","chupurnov@gmail.com,datenschutz@deinneueszuhause.de,datenschutz@DeinNeuesHause.de",4.0,M:4/T:0,Modern/Abstract
Studio JMD Interior Design & Architektur | Inneneinrichtung ...,https://www.studiojmd.de/,Google,Innenarchitekt,"Kassel, Hessen, Deutschland","Interiordesign@studiojmd.de,8c4075d5481d476e945486754f783364@sentry.io,interiordesign@studiojmd.de",1.0,M:2/T:1,Modern/Abstract
Architekten Möller + Partner - Kassel und Frankenberg,https://www.architekt-moeller.eu/,Google,Innenarchitekt,"Kassel, Hessen, Deutschland","info@atelier-moeller.de,benutzer@domain.com",1.0,M:1/T:0,Modern/Abstract
Ihr Raumausstatter Stephan Hollstein - Startseite,https://www.inneneinrichter-hollstein.de/,Google,Raumausstatter,"Kassel, Hessen, Deutschland",,2.0,M:4/T:2,Modern/Abstract
Raumausstattung - Home,https://www.vg-raumausstatter.de/,Google,Raumausstatter,"Kassel, Hessen, Deutschland",vgtechnikhandel@mail.ru,1.0,M:1/T:0,Modern/Abstract
studio hagen hall,https://www.studiohagenhall.com/,Google,Innenarchitekt,"Hagen, Nordrhein-Westfalen, Deutschland","studio@studiohagenhall.com,info@studiohagenhall.com,ninfo@studiohagenhall.com",3.0,M:3/T:0,Modern/Abstract
Gardinen - Hagen,https://www.albuschat.de/leistungen/sonnenschutz-innen/gardinen,Google,Raumausstatter,"Hagen, Nordrhein-Westfalen, Deutschland",info@albuschat.de,1.0,M:3/T:2,Modern/Abstract
HAMM Design - Innenarchitektur,https://www.hammdesign.de/,Google,Innenarchitekt,"Hamm, Nordrhein-Westfalen, Deutschland",laura@hammdesign.de,2.0,M:2/T:0,Modern/Abstract
Innenarchitektur Thöne | Praxisplanung und -konzeptionierung,https://innenarchitektur-thoene.de/,Google,Innenarchitekt,"Hamm, Nordrhein-Westfalen, Deutschland",mail@innenarchitektur-thoene.de,1.0,M:2/T:1,Modern/Abstract
Architekt Hamm – Exklusive Architektur & Planung,https://one-contact.de/architekt-hamm/,Google,Innenarchitekt,"Hamm, Nordrhein-Westfalen, Deutschland",info@one-contact.de,4.0,M:4/T:0,Modern/Abstract
Tillmann Raum & Textil - Ihr Raumausstatter für Hamm und ...,https://www.raum-textil-tillmann.de/,Google,Raumausstatter,"Hamm, Nordrhein-Westfalen, Deutschland",info@raum-textil-tillmann.de,1.0,M:1/T:0,Modern/Abstract
Lohnt sich ein Innenarchitekt? Alle Vorteile und Kosten im Überblick,"https://farbmut.de/innenarchitekt/#:~:text=Die%20Kosten%20f%C3%BCr%20einen%20Innenarchitekten,oder%20mehr%20f%C3%BCr%20erfahrene%20Innenarchitekten.",Google,Innenarchitekt,"Saarbrücken, Saarland, Deutschland",hallo@farbmut.de,1.0,M:1/T:0,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,help%20you%20achieve%20your%20dreams.",Google,Innenarchitekt,"Potsdam, Brandenburg, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
Susanne Philippson Interior Design - Berlin & Potsdam,https://susannephilippson.com/,Google,Innenarchitekt,"Potsdam, Brandenburg, Deutschland",office@susannephilippson.com,1.0,M:1/T:0,Modern/Abstract
NEWMAN INTERIOR DESIGN - Innenarchitektur ...,https://www.newman-interiors.com/,Google,Innenarchitekt,"Potsdam, Brandenburg, Deutschland",info@newman-interiors.com,1.0,M:1/T:0,Modern/Abstract
Raumspot Potsdam Startseite - Willkommen im Raumspot ...,https://raumspot.de/,Google,Innenarchitekt,"Potsdam, Brandenburg, Deutschland","caroline.giese@raumspot.de,info@raumspot.de,jenny.gartemann@raumspot.de,esther.everding@raumspot.de,stephanie.kluge@raumspot.de",8.0,M:8/T:0,Modern/Abstract
Raumausstatter Conrad Inneneinrichtung in Potsdam und ...,https://raumausstatter-conrad.de/?srsltid=AfmBOoo-LAzOzUebDZWBQ3rmvDyBPbUqQUDO2_47eVXHXuZRrhiOkt2m,Google,Raumausstatter,"Potsdam, Brandenburg, Deutschland",,1.0,M:1/T:0,Modern/Abstract
Ihr Raumausstatter bei Potsdam: Karsten Giehle ...,https://www.giehle-raumausstattung.de/,Google,Raumausstatter,"Potsdam, Brandenburg, Deutschland",info@giehle.info,2.0,M:3/T:1,Modern/Abstract
Benjamin Kusche – Raumausstatter & Polstermeister ...,https://polsterei-kusche.de/,Google,Raumausstatter,"Potsdam, Brandenburg, Deutschland",mail@polsterei-kusche.de,3.0,M:3/T:0,Modern/Abstract
Raumspot Potsdam Startseite - Willkommen im Raumspot ...,https://raumspot.de/,Google,Raumausstatter,"Potsdam, Brandenburg, Deutschland","caroline.giese@raumspot.de,info@raumspot.de,jenny.gartemann@raumspot.de,esther.everding@raumspot.de,stephanie.kluge@raumspot.de",8.0,M:8/T:0,Modern/Abstract
"Inneneinrichtung, Raumgestaltung & Innenarchitektur in ...",https://gaffga-interieur-design.de/ludwigshafen/,Google,Innenarchitekt,"Ludwigshafen, Rheinland-Pfalz, Deutschland",info@gaffga-interieur-design.de,1.0,M:1/T:0,Modern/Abstract
Innenarchitekur & Architektur in der Region Ludwigshafen ...,https://raum-in-form.com/innenarchitektur-ludwigshafen-am-rhein/,Google,Innenarchitekt,"Ludwigshafen, Rheinland-Pfalz, Deutschland",info@raum-in-form.com,30.0,M:30/T:0,Modern/Abstract
T&K WOHNSTUDIO- Ihr Raumausstatter aus Ludwigshafen,https://www.tundk-wohnstudio.de/,Google,Raumausstatter,"Ludwigshafen, Rheinland-Pfalz, Deutschland",info@tundk-wohnstudio.de,4.0,M:7/T:3,Modern/Abstract
Raumausstattung Ralf Vowinkel | Ludwigshafen | Waldsee,https://www.raumausstattung-ludwigshafen.de/,Google,Raumausstatter,"Ludwigshafen, Rheinland-Pfalz, Deutschland",info@raumausstattung-vowinkel.de,1.0,M:2/T:1,Modern/Abstract
"Inneneinrichtung, Raumgestaltung & Innenarchitektur in ...",https://gaffga-interieur-design.de/ludwigshafen/,Google,Raumausstatter,"Ludwigshafen, Rheinland-Pfalz, Deutschland",info@gaffga-interieur-design.de,1.0,M:1/T:0,Modern/Abstract
Innenarchitekt Mülheim an der Ruhr - ONE!CONTACT Planungsbüro,https://one-contact.de/innenarchitekt-muelheim-an-der-ruhr/,Google,Innenarchitekt,"Mülheim, Nordrhein-Westfalen, Deutschland",info@one-contact.de,6.0,M:6/T:0,Modern/Abstract
Was gute Innenarchitekten können und kosten - Wohnglück,"https://wohnglueck.de/artikel/innenarchitekt-finden-81778#:~:text=Stundenhonorare%20von%20Innenarchitekten%20liegen%20meist,etwa%20zwei%20bis%20f%C3%BCnf%20Stunden.",Google,Innenarchitekt,"Mülheim, Nordrhein-Westfalen, Deutschland","chupurnov@gmail.com,datenschutz@deinneueszuhause.de,datenschutz@DeinNeuesHause.de",4.0,M:4/T:0,Modern/Abstract
Über uns,https://www.berisha-arch.de/%C3%BCber-uns,Google,Innenarchitekt,"Mülheim, Nordrhein-Westfalen, Deutschland",i.berisha@berisha-arch.de,1.0,M:1/T:0,Modern/Abstract
Raumausstatter Tempel in Oldenburg | Sonnenschutz ...,https://www.raumausstatter-tempel.de/,Google,Raumausstatter,"Oldenburg, Niedersachsen, Deutschland",,2.0,M:2/T:0,Modern/Abstract
Raumausstatter in Oldenburg,https://www.raumausstatter.net/oldenburg.html,Google,Raumausstatter,"Oldenburg, Niedersachsen, Deutschland",service@raumausstatter.net,1.0,M:1/T:0,Modern/Abstract
Sökeland & Leimbrink Architekten: Architektur aus Osnabrück,https://www.soekeland-leimbrink.de/,Google,Innenarchitekt,"Osnabrück, Niedersachsen, Deutschland",info@slarchitekten.de,2.0,M:2/T:0,Modern/Abstract
Bröther | Ihr Raumausstatter in Osnabrück | Gestaltung aus ...,https://broether.de/,Google,Raumausstatter,"Osnabrück, Niedersachsen, Deutschland",info@broether.de,3.0,M:3/T:0,Modern/Abstract
Architekt Leverkusen – Exklusive Architektur & Planung,https://one-contact.de/architekt-leverkusen/,Google,Innenarchitekt,"Leverkusen, Nordrhein-Westfalen, Deutschland",info@one-contact.de,4.0,M:4/T:0,Modern/Abstract
INNENARCHITEKTURBÜRO - DOTZAUER,https://www.innenarchitektur-dotzauer.de/,Google,Innenarchitekt,"Leverkusen, Nordrhein-Westfalen, Deutschland",info@innenarchitektur-dotzauer.de,5.0,M:6/T:1,Modern/Abstract
Jürgen Buchmüller - Leverkusen,https://deko94.de/,Google,Raumausstatter,"Leverkusen, Nordrhein-Westfalen, Deutschland",info@deko94.de,2.0,M:2/T:0,Modern/Abstract
Raumgestaltung Koch e.K.,https://www.kochraumgestaltung.de/,Google,Raumausstatter,"Leverkusen, Nordrhein-Westfalen, Deutschland",,3.0,M:3/T:0,Modern/Abstract
RICHARD ARCHITEKT Architektur & Innenarchitektur Solingen,https://www.richard-architekt.de/,Google,Innenarchitekt,"Solingen, Nordrhein-Westfalen, Deutschland","oswald@richard-architekt.de,roethemeier@richard-architekt.de,richard@richard-architekt.de,info@richard-architekt.de,jaskowiak@richard-architekt.de,n.geschwind@richard-architekt.de",1.0,M:1/T:0,Modern/Abstract
What is the 70/30 rule in interior design? - Group 3 Designs,"https://www.group3designs.com/2025/05/what-is-the-70-30-rule-in-interior-design/#:~:text=The%2070%2F30%20rule%20suggests,the%20space%20from%20feeling%20monotonous.",Google,Innenarchitekt,"Solingen, Nordrhein-Westfalen, Deutschland",info@group3designs.net,2.0,M:2/T:0,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,help%20you%20achieve%20your%20dreams.",Google,Innenarchitekt,"Solingen, Nordrhein-Westfalen, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
Mohr - Solingen,https://mohr-raumausstattung.de/,Google,Raumausstatter,"Solingen, Nordrhein-Westfalen, Deutschland",info@mohr-raumausstattung.de,1.0,M:2/T:1,Modern/Abstract
Herzlich Willkommen bei der Raumausstattung Hinz,http://www.raumausstatter-hinz.de/,Google,Raumausstatter,"Solingen, Nordrhein-Westfalen, Deutschland",,1.0,M:1/T:0,Modern/Abstract
"Haber und Diederichs in Solingen, Raumausstattung und ...",https://www.haber-der-raumausstatter.shop/,Google,Raumausstatter,"Solingen, Nordrhein-Westfalen, Deutschland",8c4075d5481d476e945486754f783364@sentry.io,1.0,M:1/T:0,Modern/Abstract
