company_name,website,source,search_term,target_city,extracted_email,art_affinity_score,score_details,art_category
Arquitectos para Diseño de Interiores de Viviendas y ...,https://terretastudio.com/servicios/diseno-de-interiores/,Google,Diseñador de interiores,"Castellón, Comunidad Valenciana, España",info@terretastudio.com,1.0,M:1/T:0,Modern/Abstract
Maica Parra,https://www.maicaparra.com/,Google,Decorador de interiores,"Castellón, Comunidad Valenciana, España",info@maicaparra.com,1.0,M:1/T:0,Modern/Abstract
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"https://www.cronoshare.com/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,precios%20desde%2015%20%E2%82%AC%2Fm2.",Google,Diseñador de interiores,"Alcorcón, Comunidad de Madrid, España","collection@infegy.com,cronoshare@cronoshare.com",1.0,M:1/T:0,Modern/Abstract
® ESM - Diseñadores de interiores en Alcorcon,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Alcorcon,Google,Diseñador de interiores,"Alcorcón, Comunidad de Madrid, España",info@interiorismoydecoracionmadrid.es,4.0,M:4/T:0,Modern/Abstract
Diseño de interiores en Alcorcón,https://arquitectosalcorcon.com.es/diseno-de-interiores/,Google,Diseñador de interiores,"Alcorcón, Comunidad de Madrid, España",info@arquitectosalcorcon.com.es,1.0,M:1/T:0,Modern/Abstract
® ESM - Diseñadores de interiores en Alcorcon,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Alcorcon,Google,Decorador de interiores,"Alcorcón, Comunidad de Madrid, España",info@interiorismoydecoracionmadrid.es,4.0,M:4/T:0,Modern/Abstract
Diseño de interiores en Alcorcón,https://arquitectosalcorcon.com.es/diseno-de-interiores/,Google,Decorador de interiores,"Alcorcón, Comunidad de Madrid, España",info@arquitectosalcorcon.com.es,1.0,M:1/T:0,Modern/Abstract
¿Qué es y cuales son las funciones de un interiorista? - Interni Esterni,https://www.ie2.es/que-es-y-cuales-son-las-funciones-de-un-interiorista/,Google,Interiorista,"Alcorcón, Comunidad de Madrid, España",info@ie2.es,2.0,M:2/T:0,Modern/Abstract
® ESM - Diseñadores de interiores en Alcorcon,https://interiorismoydecoracionmadrid.es/servicio/interioristas-y-diseniadores/Alcorcon,Google,Interiorista,"Alcorcón, Comunidad de Madrid, España",info@interiorismoydecoracionmadrid.es,4.0,M:4/T:0,Modern/Abstract
Diseño de interiores en Alcorcón,https://arquitectosalcorcon.com.es/diseno-de-interiores/,Google,Interiorista,"Alcorcón, Comunidad de Madrid, España",info@arquitectosalcorcon.com.es,1.0,M:1/T:0,Modern/Abstract
